country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag,qa_flags
Italy,1988,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale per il Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Total for the Ministry of University and Scientific and Technological Research,10000000.0,lira,ITL,science_agency,include,0.9,1988 19880319_066_SO_020.pdf,375,gpt-4o-mini,extract,"Total for the ministry, includes R&D components.",[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1988,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale del Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Total of the Ministry of University and Scientific and Technological Research,6000000000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,376,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Ricerca scientifica e tecnologica di base e applicata,Basic and Applied Scientific and Technological Research,2000000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,410,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Fondo per gli Investimenti nella Ricerca Scientifica e Tecnologica,Fund for Investments in Scientific and Technological Research,1500000000.0,lira,ITL,innovation_instruments,include,1.0,1988 19880319_066_SO_020.pdf,410,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,3000000000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,410,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Progetti di Rilevante Interesse Nazionale,Projects of Relevant National Interest,500000000.0,lira,ITL,higher_education,include,1.0,1988 19880319_066_SO_020.pdf,410,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER I LABORATORI SCIENTIFICI, PER LA FOTOTECA E PER IL MUSEO DEI PRODOTTI AGRARI, ZOOTECNICI E FORESTALI","Expenses for scientific laboratories, phototeca, and museum of agricultural, zootechnical, and forestry products",300000000.0,lira,ITL,research_infrastructure,include,0.9,1988 19880319_066_SO_020.pdf,429,gpt-4o-mini,extract,Expenses related to scientific laboratories.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER ISTITUZIONE E GESTIONE DI UN LABORATORIO DI MICRO PROPAGAZIONE,Expenses for the establishment and management of a micro-propagation laboratory,100000000.0,lira,ITL,research_infrastructure,include,0.9,1988 19880319_066_SO_020.pdf,429,gpt-4o-mini,extract,Expenses for a laboratory dedicated to micro-propagation.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale del Titolo I,Total of Title I,2070193078000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,429,gpt-4o-mini,extract,Total budget for the Ministry of University and Scientific and Technological Research.,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1988,program_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER LA RICERCA SCIENTIFICA,EXPENSES FOR SCIENTIFIC RESEARCH,290000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,449,gpt-4o-mini,extract,Specific budget line for scientific research.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,section_total,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,Totale del Titolo I,Total of Title I,37291625103.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,449,gpt-4o-mini,extract,Total budget for the Ministry of University and Research.,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1988,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,CONTRIBUTO ALL'ISTITUTO NAZIONALE DI FISICA NUCLEARE (C.N.F.N.),CONTRIBUTION TO THE NATIONAL INSTITUTE OF NUCLEAR PHYSICS (C.N.F.N.),240000000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,456,gpt-4o-mini,extract,Funding for the National Institute of Nuclear Physics.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MUR,Ministero dell'università e della ricerca,Ministry of University and Research,,SPESE PER L'ACQUISTO DI ATTREZZATURE TECNICO-SCIENTIFICHE DI RILEVANTE INTERESSE,EXPENSES FOR THE PURCHASE OF TECHNICAL-SCIENTIFIC EQUIPMENT OF SIGNIFICANT INTEREST,50000000.0,lira,ITL,research_infrastructure,include,1.0,1988 19880319_066_SO_020.pdf,456,gpt-4o-mini,extract,Funding for the purchase of significant technical-scientific equipment.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,program_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,199000000000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,5,gpt-4o-mini,extract,Main funding source for research entities.,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER LA RICERCA SCIENTIFICA,EXPENSES FOR SCIENTIFIC RESEARCH,500000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,504,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER STUDI, PROGETTAZIONI, SPERIMENTAZIONI, ED OPERE VOLTE AL RIEQUILIBRIO IDROGEOLOGICO DELLA LAGUNA","EXPENSES FOR STUDIES, PROJECTS, EXPERIMENTATIONS, AND WORKS AIMED AT THE GEOLOGICAL BALANCE OF THE LAGUNA",60000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,504,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Fondo Ordinario per gli Enti di ricerca,Ordinary Fund for Research Entities,2000000000.0,lira,ITL,science_agency,include,0.9,1988 19880319_066_SO_020.pdf,537,gpt-4o-mini,extract,Key funding for research entities,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Assegni di ricerca,Research grants,1000000000.0,lira,ITL,higher_education,include,0.8,1988 19880319_066_SO_020.pdf,537,gpt-4o-mini,extract,Grants for research activities,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale del Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Total of the Ministry of University and Scientific and Technological Research,317167793000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,537,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,near_duplicate
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Spese per la ricerca scientifica comprese quelle relative agli studi e alle esperienze inerenti all'assistenza al volo,Expenses for scientific research including those related to studies and experiences concerning flight assistance,94350000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,645,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale della rubrica,Total of the section,21000000000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,645,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Contributi per il funzionamento degli istituti di ricerca e di sperimentazione agraria,Contributions for the operation of research and agricultural experimentation institutes,28800000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,675,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,exact_duplicate
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,SPESE PER LA RICERCA E LA SPERIMENTAZIONE SCIENTIFICA DI INTERESSE NAZIONALE NEL SETTORE ITTICO E DEGLI INQUINAMENTI,Expenses for scientific research and experimentation of national interest in the fishing sector and pollution,50000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,677,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER STUDI, INDAGINI E RICERCHE, ANCHE: SPERIMENTALI, IN MATERIA DI BONIFICA","Expenses for studies, investigations, and research, including experimental, in the field of reclamation",900000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,677,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,section_total,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,Totale della Rubrica 3.600.000.000,"Total of the Chapter 3,600,000,000",3600000000.0,lira,ITL,science_agency,include,1.0,1988 19880319_066_SO_020.pdf,678,gpt-4o-mini,extract,,[italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_macro_total: section aggregate] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,section,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER CONVENZIONI CON ISTITUTI OI RICERCA E DI SPERIMENAZIONE AGRARIA, ISTITUTI UNIVERSITARI ED ISTITUTI PUBBLICI","Expenses for agreements with research and agricultural experimentation institutes, university institutes, and public institutes",900000000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,680,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,"SPESE PER STUDI, INDAGINI, RICERCHE ED INIZIATIVE VARIE INTERESSANTI IL SETTORE ALIMENTARE","Expenses for studies, investigations, research, and various initiatives interesting the food sector",167500000.0,lira,ITL,direct_rd,include,1.0,1988 19880319_066_SO_020.pdf,680,gpt-4o-mini,extract,,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
Italy,1988,line_item,MURST,Ministero dell'Università e della Ricerca Scientifica e Tecnologica,Ministry of University and Scientific and Technological Research,,CONTRIBUTI AGLI ISTITUTI DI RICERCA E DI SPERIMENTAZIONE AGRARIA PER L'ADEGUAMENTO E POTENZIAMENTO DELLE STRUTTURE IMMOBILIARI E DELLE ATTREZZATURE TECNICO-SCIENTIFICHE,Contributions to research and experimentation institutes for the adjustment and strengthening of real estate structures and technical-scientific equipment,5600000000.0,lira,ITL,research_infrastructure,include,0.9,1988 19880319_066_SO_020.pdf,682,gpt-4o-mini,extract,Focus on strengthening research infrastructure,[italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] [italy_pre1997_scanned: expect garbled/empty OCR from rotated-column Gazzetta Ufficiale] ,,,,ok
