country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Australia,1.—Salaries and Payments in the Nature of Salary—,unclear,0.0,Salaries and Payments in the Nature of Salary,,False,The name does not provide enough information to classify the agency.,llm
Australia,Division 187. —OFFICE OF THE DIRECTOR OF PUBLIC PROSECUTIONS,mixed_ministry,5.0,Office of the Director of Public Prosecutions,,False,This agency is part of the justice system and primarily focuses on prosecution rather than R&D.,llm
Australia,Division 337.—NORFOLK ISLAND—OFFICE OF THE ADMINISTRATOR,unclear,0.0,Division 337 - Norfolk Island - Office of the Administrator,,False,Cannot determine from the name alone.,llm
Australia,Division 342.—OFFICE OF THE COMMISSIONER FOR COMMUNITY RELATIONS,unclear,0.0,Office of the Commissioner for Community Relations,,False,Cannot determine from the name alone.,llm
Australia,Division 519.—INTERIM AFFIRMATIVE ACTION AGENCY,unclear,0.0,Division 519 - Interim Affirmative Action Agency,,False,Cannot determine from the name alone.,llm
Australia,engagement,unclear,0.0,engagement,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,"Outcome 1 - 
A more sustainable screen and broadcasting industry through advanced industry-focused education and training for talented students, professionals and organisations",unclear,0.0,Outcome 1 - A more sustainable screen and broadcasting industry,,False,The name does not provide enough information to classify the agency type.,llm
Australia,"Outcome 1 - 
Enhancement to Australia’s screen culture, nationally and internationally, by supporting the development of the Australian screen production industry and by developing, producing, promoting and providing access to diverse Australian programs",unclear,0.0,Outcome 1 - Enhancement to Australia’s screen culture,,False,The name does not clearly indicate if it is a dedicated R&D agency or a broader ministry initiative.,llm
Australia,Division 177.—ADMINISTRATIVE APPEALS TRIBUNAL,unclear,0.0,Administrative Appeals Tribunal,,False,The name does not indicate a focus on R&D.,llm
Australia,Division 182.—SECURITY APPEALS TRIBUNAL,unclear,0.0,Security Appeals Tribunal,,False,The name does not provide enough information to determine if it is dedicated to R&D.,llm
Australia,Division 700.—ADMINISTRATIVE,unclear,0.0,Division 700 - Administrative,,False,Cannot determine the specific focus or function of this division from the name alone.,llm
Australia,Exotic Disease Preparedness Program.,rd_programme,100.0,Exotic Disease Preparedness Program,,True,Specific R&D scheme within a ministry.,llm
Australia,"""01.—Road safety improvement package 26 650 000"";	and",unclear,0.0,Road Safety Improvement Package,,False,The name suggests a specific funding package rather than a dedicated R&D agency or program.,llm
Australia,"Termination of the Gordon River Power Development, Stage Two.",unclear,0.0,"Termination of the Gordon River Power Development, Stage Two",,False,The name does not indicate whether it is an R&D agency or a broader ministry.,llm
Australia,"2.—Equity, Advances and Loans",unclear,0.0,"Equity, Advances and Loans",,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,"Assistance to users of fertilisers—being fertilisers subject to dumping duties, agras and double superphosphate.
Australian Agricultural Council sponsored projects.
Export Research Grants.
Construction of the grain handling terminal at Port Kembla which provide infra-structure assistance for the steel regions.
Adjustment assistance to the wine industry.
Soil conservation.
Exotic disease preparedness.
Plant genetic resource storage facilities.
Dried vine fruits adjustment assistance. Provision of capital items for the Torres Strait Fisheries Program.
Costs of destruction of recalled organochlorine stocks.",unclear,0.0,Assistance to users of fertilisers and related projects,,False,"The name includes various projects and assistance programs, making it unclear if it is a dedicated R&D agency or a mixed ministry.",llm
Australia,Exotic Disease Preparedness Program - Feral animal control.,rd_programme,100.0,Exotic Disease Preparedness Program - Feral Animal Control,,True,Specific R&D scheme related to disease preparedness.,llm
Australia,HEALTH INSURANCE COMMISSION,mixed_ministry,5.0,Health Insurance Commission,,False,Broad government department where R&D is a small component.,llm
Australia,9.— Social Justice Research,unclear,0.0,Social Justice Research,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,"Exotic disease preparedness.
Plant genetic resources storage facilities.
Dried vine fruits adjustment assistance.
Provision of capital items for the Torres Strait Fisheries Program.
Export Research.
Assistance to users of fertilisers—being fertilisers subject to dumping duties, agras and double superphosphate.",unclear,0.0,Exotic Disease Preparedness,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Australia,8.— Urban Infrastructure,unclear,0.0,Urban Infrastructure,,False,Cannot determine the focus on R&D from the name alone.,llm
Australia,7.— Residential Care for Older People,unclear,0.0,Residential Care for Older People,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,Abstract Abstract Abstract,unclear,0.0,Abstract Abstract Abstract,,False,Cannot determine from the name alone.,llm
Australia,7.—Residential Care for Older People,unclear,0.0,Residential Care for Older People,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,4.—Housing and Crisis Accommodation,unclear,0.0,Housing and Crisis Accommodation,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,"3.— Equity, Advances and Loans",unclear,0.0,"Equity, Advances and Loans",,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,SUMS AUTHORIZED TO BE ISSUED OUT OF THE CONSOLIDATED REVENUE FUND SUMS AUTHORIZED TO BE ISSUED OUT OF THE CONSOLIDATED REVENUE FUND,unclear,0.0,Unclear Agency,,False,The agency name does not provide sufficient information to classify.,llm
Australia,Division 831.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 831 - Payments to or for the States and the Northern Territory,,False,The name does not provide enough information to classify the agency.,llm
Australia,Division 973.—OTHER SERVICES,unclear,0.0,Division 973 - Other Services,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Australia,Division 882.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 882 - Payments to or for the States and the Northern Territory,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,"Division 977.—PAYMENTS TO OR FOR THE STATES, THE NORTHERN TERRITORY AND THE AUSTRALIAN CAPITAL TERRITORY",unclear,0.0,"Division 977 - Payments to or for the States, the Northern Territory and the Australian Capital Territory",,False,Cannot determine from the name alone.,llm
Australia,Division 977.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 977 - Payments to or for the States and the Northern Territory,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,"Division 977— PAYMENTS TO OR FOR THE STATES, THE NORTHERN TERRITORY AND THE AUSTRALIAN CAPITAL TERRITORY",unclear,0.0,"Division 977— Payments to or for the States, the Northern Territory and the Australian Capital Territory",,False,The name does not provide enough information to determine if it is dedicated to R&D or a broader ministry.,llm
Australia,11.—Advances and Loans—,unclear,0.0,Advances and Loans,,False,Cannot determine the nature of this agency from the name alone.,llm
Australia,Division 897.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 897 - Payments to or for the States and the Northern Territory,,False,The name does not provide enough information to classify the agency.,llm
Australia,5.—Post Office—,unclear,0.0,Post Office,,False,Agency name does not provide clear indication of R&D focus.,llm
Australia,Division 806.—OTHER SERVICES,unclear,0.0,Division 806 - Other Services,,False,The name does not provide enough information to determine the agency's focus on R&D.,llm
Australia,Division 813.— OTHER SERVICES,unclear,0.0,Division 813 - Other Services,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Australia,4.—Advances and Loans—,unclear,0.0,Advances and Loans,,False,The name does not provide enough information to determine if it is an R&D agency or a mixed ministry.,llm
Australia,"6.—External Territories—Buildings, Works, Plant and Equipment",unclear,0.0,"External Territories—Buildings, Works, Plant and Equipment",,False,Cannot determine the R&D focus from the name alone.,llm
Australia,Division 914.—CAPITAL WORKS AND SERVICES—WIRELESS TELEGRAPHY SERVICES,unclear,0.0,Division 914 - Capital Works and Services - Wireless Telegraphy Services,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,4.— Other,unclear,0.0,Other,,False,Agency name is too vague to determine type.,llm
Australia,Division 862 — OTHER SERVICES,unclear,0.0,Division 862 — Other Services,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Australia,Division 861.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 861 - Payments to or for the States and the Northern Territory,,False,The name does not provide enough information to classify the agency.,llm
Australia,1.—For the purposes of the Urban and Regional Development (Financial Assistance) Act—,unclear,0.0,Urban and Regional Development Financial Assistance,,False,Cannot determine the focus on R&D from the name alone.,llm
Australia,Division 843.—OTHER SERVICES,unclear,0.0,Division 843 - Other Services,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Australia,8.—Darwin Cyclone—Reconstruction—,unclear,0.0,Darwin Cyclone Reconstruction,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,Division 962.—PAYMENTS TO OR FOR THE STATES AND THE NORTHERN TERRITORY,unclear,0.0,Division 962 - Payments to or for the States and the Northern Territory,,False,The name does not provide enough information to classify the agency.,llm
Australia,5.—Advances and Loans,unclear,0.0,Advances and Loans,,False,Cannot determine the nature of this agency from the name alone.,llm
Australia,Division 806.— OTHER SERVICES,unclear,0.0,Division 806 - Other Services,,False,Cannot determine the specific focus or budget allocation for R&D from the name alone.,llm
Australia,"Plant genetic resources storage facilities.
Dried vine fruits adjustment assistance.
Provision of capital items for the Torres Strait Fisheries Program.",unclear,0.0,Plant genetic resources storage facilities,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Australia,Payments to or for the States and the Northern Territory—,unclear,0.0,Payments to or for the States and the Northern Territory,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,OTHER SERVICES,unclear,0.0,Other Services,,False,Agency name is too vague to determine its focus on R&D.,llm
Australia,1.—For the purposes of the Housing Assistance Act 1981—,unclear,0.0,Housing Assistance Act 1981,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,4.—Rehabilitation of former mine sites—Payments to the Northern Territory,unclear,0.0,Rehabilitation of former mine sites,,False,The name does not provide enough information to classify the agency.,llm
Australia,Division 904.— OTHER SERVICES,unclear,0.0,Division 904 - Other Services,,False,The name does not provide enough information to determine the agency's focus on R&D.,llm
Australia,5.— National Museum of Australia — For expenditure under the National Museum of Australia Act 1980,mixed_ministry,10.0,National Museum of Australia,,False,"The agency is a broad ministry focused on cultural heritage, with R&D being a small component.",llm
Australia,STATES—continued,unclear,0.0,STATES—continued,,False,Cannot determine the nature of the agency from the name alone.,llm
